NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,KRON_RADIUS,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,ISOAREAF_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,X_IMAGE,Y_IMAGE,FWHM_IMAGE,FWHM_WORLD,ELONGATION,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS,FILE_NAME,CLASS_OBJECT
4782,-10.6950,0.0161,-11.6982,0.0246,-11.6982,0.0246,5.07,4387.764,147.3241,70,77,148.9751837,+69.3279926,1313.958,4185.892,4.78,0.0002482595,1.185,0.156,0.73,3.070,dataset\i23.cat,None
2468,-10.6948,0.0162,-11.9586,0.0210,-12.0032,0.0279,4.29,4953.12,147.3241,98,141,148.9832188,+69.1485942,1262.563,731.950,5.22,0.0002709489,1.369,0.269,0.08,3.906,dataset\i23.cat,None
3276,-10.6935,0.0162,-10.9770,0.0230,-10.9770,0.0230,3.50,4808.728,147.3241,33,38,148.9858246,+69.1659943,1243.872,1067.259,3.16,0.000164295,1.163,0.140,0.96,1.682,dataset\i23.cat,None
2426,-10.6912,0.0162,-12.0329,0.0223,-11.8909,0.0257,4.82,4959.56,147.3241,106,116,148.9849713,+69.1473999,1250.208,708.808,5.74,0.000297967,1.109,0.098,0.25,4.010,dataset\i23.cat,None
3594,-10.6885,0.0163,-11.1166,0.0243,-11.1166,0.0243,4.00,4266.587,147.3241,38,42,149.1319215,+69.1768617,243.807,1277.216,3.38,0.0001757603,1.039,0.038,0.96,1.931,dataset\i23.cat,None
4451,-10.6883,0.0163,-11.9897,0.0201,-11.9897,0.0201,4.54,4321.136,147.3241,103,109,148.9731397,+69.2368376,1329.454,2430.594,10.67,0.000554262,2.125,0.529,0.02,3.720,dataset\i23.cat,None
1679,-10.6862,0.0163,-12.4110,0.0147,-12.5225,0.0150,3.50,5891.286,147.3241,157,168,148.9119267,+69.1348556,1749.203,469.470,11.27,0.0005852127,1.272,0.214,0.03,4.136,dataset\i23.cat,None
1826,-10.6861,0.0163,-11.3920,0.0271,-11.3405,0.0286,4.67,5388.908,147.3241,54,62,148.9543588,+69.1363812,1460.951,496.524,4.21,0.0002188961,1.507,0.337,0.97,2.405,dataset\i23.cat,None
1766,-10.6856,0.0163,-11.4902,0.0256,-11.3376,0.0304,4.53,5813.239,147.3241,55,65,148.9151322,+69.1354807,1729.268,479.824,3.48,0.000180665,1.794,0.443,0.96,2.637,dataset\i23.cat,None
484,-10.6823,0.0163,-11.2651,0.0261,-11.2651,0.0261,4.42,4545.333,147.3241,48,54,149.1143954,+69.1163636,362.098,112.061,3.66,0.0001903703,1.134,0.118,0.96,2.172,dataset\i23.cat,None
4889,-10.6818,0.0164,-12.3427,0.0174,-12.3427,0.0174,4.28,4381.849,147.3241,162,169,148.9950640,+69.3052459,1180.034,3747.796,10.34,0.0005371606,1.695,0.410,0.01,4.487,dataset\i23.cat,fo
2181,-10.6817,0.0164,-11.4544,0.0271,-11.4544,0.0271,4.74,5446.792,147.3241,61,102,148.9286667,+69.1428112,1636.371,620.142,3.97,0.0002060188,1.456,0.313,0.96,2.558,dataset\i23.cat,None
280,-10.6815,0.0164,-11.5356,0.0262,-11.4787,0.0271,4.77,4638.803,147.3241,67,71,149.1001062,+69.1138785,460.947,63.753,5.28,0.0002744192,1.322,0.243,0.84,2.721,dataset\i23.cat,None
687,-10.6813,0.0163,-11.6761,0.0252,-11.4825,0.0278,5.23,4956.868,147.3241,66,73,149.0724403,+69.1192402,649.946,166.287,4.79,0.0002488847,1.415,0.293,0.80,3.096,dataset\i23.cat,None
1150,-10.6805,0.0164,-11.0843,0.0232,-11.0843,0.0232,3.61,5120.521,147.3241,41,52,149.0011781,+69.1258988,1139.439,294.720,3.50,0.0001815763,1.111,0.100,0.97,1.875,dataset\i23.cat,None
1648,-10.6803,0.0164,-11.4704,0.0282,-11.4643,0.0277,4.69,4950.555,147.3241,67,71,149.0422957,+69.1337392,857.518,446.160,5.38,0.0002792217,1.377,0.274,0.82,2.586,dataset\i23.cat,None
3357,-10.6795,0.0164,-11.2427,0.0290,-11.2427,0.0290,4.99,4706.585,147.3241,48,63,148.9969217,+69.1684887,1167.687,1114.958,3.48,0.000180679,1.228,0.186,0.98,2.143,dataset\i23.cat,None
878,-10.6793,0.0164,-13.0697,0.0146,-13.0449,0.0134,4.95,5034.007,147.3241,285,305,149.0482580,+69.1239215,812.210,255.401,17.16,0.0008913159,1.354,0.261,0.02,6.130,dataset\i23.cat,None
3759,-10.6786,0.0164,-11.3920,0.0284,-11.3920,0.0284,5.49,4757.976,147.3241,50,52,148.9312861,+69.1840524,1617.362,1414.674,3.49,0.0001813237,1.073,0.068,0.98,2.404,dataset\i23.cat,None
705,-10.6738,0.0165,-11.1533,0.0239,-11.1533,0.0239,3.50,4399.087,147.3241,46,54,149.1304406,+69.1196255,252.203,174.641,5.22,0.0002711926,1.594,0.373,0.98,1.998,dataset\i23.cat,None
2225,-10.6719,0.0165,-11.0866,0.0231,-11.0866,0.0231,3.50,5372.179,147.3241,40,47,148.9365441,+69.1428668,1582.606,622.259,3.38,0.0001755999,1.127,0.113,0.97,1.893,dataset\i23.cat,None
244,-10.6697,0.0165,-11.3619,0.0252,-11.2614,0.0299,4.34,5081.207,147.3241,54,58,149.0722779,+69.1132153,651.119,50.593,3.62,0.0001880951,1.223,0.182,0.97,2.359,dataset\i23.cat,None
1700,-10.6688,0.0165,-11.2709,0.0270,-11.2709,0.0270,4.17,5221.203,147.3241,44,55,148.9686547,+69.1344637,1362.324,460.122,3.20,0.000166391,1.400,0.286,0.97,2.150,dataset\i23.cat,None
4881,-10.6652,0.0166,-11.3912,0.0228,-11.3912,0.0228,3.95,4373.092,147.3241,55,63,149.0088755,+69.3376573,1085.466,4371.409,4.36,0.0002262425,1.095,0.087,0.33,2.449,dataset\i23.cat,None
